"idx","x","z"
12652,-25.448,16.45
12653,-24.948,16.2
12654,-24.448,16.45
12655,-23.948,16.2
12656,-23.448,16.45
12657,-22.948,16.2
12658,-22.448,16.45
12659,-21.948,16.2
12660,-21.448,16.45
12661,-20.948,16.2
12662,-20.448,16.45
12663,-19.948,16.2
12664,-19.448,16.45
12665,-18.948,16.2
12666,-18.448,16.45
12667,-17.948,16.2
12668,-17.448,16.45
12669,-16.948,16.2
12670,-16.448,16.45
12671,-15.948,16.2
12672,-15.448,16.45
12673,-14.948,16.2
12674,-14.448,16.45
12675,-13.948,16.2
12676,-13.448,16.45
12677,-12.948,16.2
12678,-12.448,16.45
12679,-11.948,16.2
12680,-11.448,16.45
12681,-10.948,16.2
12682,-10.448,16.45
12683,-9.948,16.2
12684,-9.448,16.45
12685,-8.948,16.2
12686,-8.448,16.45
12687,-7.948,16.2
12688,-7.448,16.45
12689,-6.948,16.2
12690,-6.448,16.45
12691,-5.948,16.2
12692,-5.448,16.45
12693,-4.948,16.2
12694,-4.448,16.45
12695,-3.948,16.2
12696,-3.448,16.45
12697,-2.948,16.2
12698,-2.448,16.45
12699,-1.948,16.2
12700,-1.448,16.45
12701,-0.948,16.2
12702,-0.448,16.45
12703,0.0519999999999996,16.2
12704,0.552,16.45
12705,1.052,16.2
12706,1.552,16.45
12707,2.052,16.2
12708,2.552,16.45
12709,3.052,16.2
12710,3.552,16.45
12711,4.052,16.2
12712,4.552,16.45
12713,5.052,16.2
12714,5.552,16.45
12715,6.052,16.2
12716,6.552,16.45
12717,7.052,16.2
12718,7.552,16.45
12719,8.052,16.2
12720,8.552,16.45
12721,9.052,16.2
12722,9.552,16.45
12723,10.052,16.2
12724,10.552,16.45
12725,11.052,16.2
12726,11.552,16.45
12727,12.052,16.2
12728,12.552,16.45
12729,13.052,16.2
12730,13.552,16.45
12731,14.052,16.2
12732,14.552,16.45
12733,15.052,16.2
12734,15.552,16.45
12735,16.052,16.2
12736,16.552,16.45
12737,17.052,16.2
12738,17.552,16.45
12739,18.052,16.2
12740,18.552,16.45
12741,19.052,16.2
12742,19.552,16.45
12743,20.052,16.2
12744,20.552,16.45
12745,21.052,16.2
12746,21.552,16.45
12747,22.052,16.2
12748,22.552,16.45
12749,23.052,16.2
12750,23.552,16.45
12751,24.052,16.2
12752,24.552,16.45
12753,25.052,16.2
12754,25.552,16.45
12755,26.052,16.2
12756,26.552,16.45
12757,27.052,16.2
12758,27.552,16.45
12759,28.052,16.2
12760,28.552,16.45
12761,29.052,16.2
12762,29.552,16.45
12763,30.052,16.2
12764,30.552,16.45
12765,31.052,16.2
12766,31.552,16.45
12767,32.052,16.2
12768,32.552,16.45
12769,33.052,16.2
12770,33.552,16.45
12771,34.052,16.2
12772,34.552,16.45
12773,35.052,16.2
12801,-33.948,16.7
12802,-33.448,16.95
12803,-32.948,16.7
12804,-32.448,16.95
12805,-31.948,16.7
12806,-31.448,16.95
12807,-30.948,16.7
12808,-30.448,16.95
12809,-29.948,16.7
12810,-29.448,16.95
12811,-28.948,16.7
12812,-28.448,16.95
12813,-27.948,16.7
12814,-27.448,16.95
12815,-26.948,16.7
12816,-26.448,16.95
12817,-25.948,16.7
12818,-25.448,16.95
12819,-24.948,16.7
12820,-24.448,16.95
12821,-23.948,16.7
12822,-23.448,16.95
12823,-22.948,16.7
12824,-22.448,16.95
12825,-21.948,16.7
12826,-21.448,16.95
12827,-20.948,16.7
12828,-20.448,16.95
12829,-19.948,16.7
12830,-19.448,16.95
12831,-18.948,16.7
12832,-18.448,16.95
12833,-17.948,16.7
12834,-17.448,16.95
12835,-16.948,16.7
12836,-16.448,16.95
12837,-15.948,16.7
12838,-15.448,16.95
12839,-14.948,16.7
12840,-14.448,16.95
12841,-13.948,16.7
12842,-13.448,16.95
12843,-12.948,16.7
12844,-12.448,16.95
12845,-11.948,16.7
12846,-11.448,16.95
12847,-10.948,16.7
12848,-10.448,16.95
12849,-9.948,16.7
12850,-9.448,16.95
12851,-8.948,16.7
12852,-8.448,16.95
12853,-7.948,16.7
12854,-7.448,16.95
12855,-6.948,16.7
12856,-6.448,16.95
12857,-5.948,16.7
12858,-5.448,16.95
12859,-4.948,16.7
12860,-4.448,16.95
12861,-3.948,16.7
12862,-3.448,16.95
12863,-2.948,16.7
12864,-2.448,16.95
12865,-1.948,16.7
12866,-1.448,16.95
12867,-0.948,16.7
12868,-0.448,16.95
12869,0.0519999999999996,16.7
12870,0.552,16.95
12871,1.052,16.7
12872,1.552,16.95
12873,2.052,16.7
12874,2.552,16.95
12875,3.052,16.7
12876,3.552,16.95
12877,4.052,16.7
12878,4.552,16.95
12879,5.052,16.7
12880,5.552,16.95
12881,6.052,16.7
12882,6.552,16.95
12883,7.052,16.7
12884,7.552,16.95
12885,8.052,16.7
12886,8.552,16.95
12887,9.052,16.7
12888,9.552,16.95
12889,10.052,16.7
12890,10.552,16.95
12891,11.052,16.7
12892,11.552,16.95
12893,12.052,16.7
12894,12.552,16.95
12895,13.052,16.7
12896,13.552,16.95
12897,14.052,16.7
12898,14.552,16.95
12899,15.052,16.7
12900,15.552,16.95
12901,16.052,16.7
12902,16.552,16.95
12903,17.052,16.7
12904,17.552,16.95
12905,18.052,16.7
12906,18.552,16.95
12907,19.052,16.7
12908,19.552,16.95
12909,20.052,16.7
12910,20.552,16.95
12911,21.052,16.7
12912,21.552,16.95
12913,22.052,16.7
12914,22.552,16.95
12915,23.052,16.7
12916,23.552,16.95
12917,24.052,16.7
12918,24.552,16.95
12919,25.052,16.7
12920,25.552,16.95
12921,26.052,16.7
12922,26.552,16.95
12923,27.052,16.7
12924,27.552,16.95
12925,28.052,16.7
12926,28.552,16.95
12927,29.052,16.7
12928,29.552,16.95
12929,30.052,16.7
12930,30.552,16.95
12931,31.052,16.7
12932,31.552,16.95
12933,32.052,16.7
12934,32.552,16.95
12935,33.052,16.7
12936,33.552,16.95
12937,34.052,16.7
12938,34.552,16.95
12939,35.052,16.7
12966,-34.448,17.45
12967,-33.948,17.2
12968,-33.448,17.45
12969,-32.948,17.2
12970,-32.448,17.45
12971,-31.948,17.2
12972,-31.448,17.45
12973,-30.948,17.2
12974,-30.448,17.45
12975,-29.948,17.2
12976,-29.448,17.45
12977,-28.948,17.2
12978,-28.448,17.45
12979,-27.948,17.2
12980,-27.448,17.45
12981,-26.948,17.2
12982,-26.448,17.45
12983,-25.948,17.2
12984,-25.448,17.45
12985,-24.948,17.2
12986,-24.448,17.45
12987,-23.948,17.2
12988,-23.448,17.45
12989,-22.948,17.2
12990,-22.448,17.45
12991,-21.948,17.2
12992,-21.448,17.45
12993,-20.948,17.2
12994,-20.448,17.45
12995,-19.948,17.2
12996,-19.448,17.45
12997,-18.948,17.2
12998,-18.448,17.45
12999,-17.948,17.2
13000,-17.448,17.45
13001,-16.948,17.2
13002,-16.448,17.45
13003,-15.948,17.2
13004,-15.448,17.45
13005,-14.948,17.2
13006,-14.448,17.45
13007,-13.948,17.2
13008,-13.448,17.45
13009,-12.948,17.2
13010,-12.448,17.45
13011,-11.948,17.2
13012,-11.448,17.45
13013,-10.948,17.2
13014,-10.448,17.45
13015,-9.948,17.2
13016,-9.448,17.45
13017,-8.948,17.2
13018,-8.448,17.45
13019,-7.948,17.2
13020,-7.448,17.45
13021,-6.948,17.2
13022,-6.448,17.45
13023,-5.948,17.2
13024,-5.448,17.45
13025,-4.948,17.2
13026,-4.448,17.45
13027,-3.948,17.2
13028,-3.448,17.45
13029,-2.948,17.2
13030,-2.448,17.45
13031,-1.948,17.2
13032,-1.448,17.45
13033,-0.948,17.2
13034,-0.448,17.45
13035,0.0519999999999996,17.2
13036,0.552,17.45
13037,1.052,17.2
13038,1.552,17.45
13039,2.052,17.2
13040,2.552,17.45
13041,3.052,17.2
13042,3.552,17.45
13043,4.052,17.2
13044,4.552,17.45
13045,5.052,17.2
13046,5.552,17.45
13047,6.052,17.2
13048,6.552,17.45
13049,7.052,17.2
13050,7.552,17.45
13051,8.052,17.2
13052,8.552,17.45
13053,9.052,17.2
13054,9.552,17.45
13055,10.052,17.2
13056,10.552,17.45
13057,11.052,17.2
13058,11.552,17.45
13059,12.052,17.2
13060,12.552,17.45
13061,13.052,17.2
13062,13.552,17.45
13063,14.052,17.2
13064,14.552,17.45
13065,15.052,17.2
13066,15.552,17.45
13067,16.052,17.2
13068,16.552,17.45
13069,17.052,17.2
13070,17.552,17.45
13071,18.052,17.2
13072,18.552,17.45
13073,19.052,17.2
13074,19.552,17.45
13075,20.052,17.2
13076,20.552,17.45
13077,21.052,17.2
13078,21.552,17.45
13079,22.052,17.2
13080,22.552,17.45
13081,23.052,17.2
13082,23.552,17.45
13083,24.052,17.2
13084,24.552,17.45
13085,25.052,17.2
13086,25.552,17.45
13087,26.052,17.2
13088,26.552,17.45
13089,27.052,17.2
13090,27.552,17.45
13091,28.052,17.2
13092,28.552,17.45
13093,29.052,17.2
13094,29.552,17.45
13095,30.052,17.2
13096,30.552,17.45
13097,31.052,17.2
13098,31.552,17.45
13099,32.052,17.2
13100,32.552,17.45
13101,33.052,17.2
13102,33.552,17.45
13103,34.052,17.2
13104,34.552,17.45
13105,35.052,17.2
13132,-34.448,17.95
13133,-33.948,17.7
13134,-33.448,17.95
13135,-32.948,17.7
13136,-32.448,17.95
13137,-31.948,17.7
13138,-31.448,17.95
13139,-30.948,17.7
13140,-30.448,17.95
13141,-29.948,17.7
13142,-29.448,17.95
13143,-28.948,17.7
13144,-28.448,17.95
13145,-27.948,17.7
13146,-27.448,17.95
13147,-26.948,17.7
13148,-26.448,17.95
13149,-25.948,17.7
13150,-25.448,17.95
13151,-24.948,17.7
13152,-24.448,17.95
13153,-23.948,17.7
13154,-23.448,17.95
13155,-22.948,17.7
13156,-22.448,17.95
13157,-21.948,17.7
13158,-21.448,17.95
13159,-20.948,17.7
13160,-20.448,17.95
13161,-19.948,17.7
13162,-19.448,17.95
13163,-18.948,17.7
13164,-18.448,17.95
13165,-17.948,17.7
13166,-17.448,17.95
13167,-16.948,17.7
13168,-16.448,17.95
13169,-15.948,17.7
13170,-15.448,17.95
13171,-14.948,17.7
13172,-14.448,17.95
13173,-13.948,17.7
13174,-13.448,17.95
13175,-12.948,17.7
13176,-12.448,17.95
13177,-11.948,17.7
13178,-11.448,17.95
13179,-10.948,17.7
13180,-10.448,17.95
13181,-9.948,17.7
13182,-9.448,17.95
13183,-8.948,17.7
13184,-8.448,17.95
13185,-7.948,17.7
13186,-7.448,17.95
13187,-6.948,17.7
13188,-6.448,17.95
13189,-5.948,17.7
13190,-5.448,17.95
13191,-4.948,17.7
13192,-4.448,17.95
13193,-3.948,17.7
13194,-3.448,17.95
13195,-2.948,17.7
13196,-2.448,17.95
13197,-1.948,17.7
13198,-1.448,17.95
13199,-0.948,17.7
13200,-0.448,17.95
13201,0.0519999999999996,17.7
13202,0.552,17.95
13203,1.052,17.7
13204,1.552,17.95
13205,2.052,17.7
13206,2.552,17.95
13207,3.052,17.7
13208,3.552,17.95
13209,4.052,17.7
13210,4.552,17.95
13211,5.052,17.7
13212,5.552,17.95
13213,6.052,17.7
13214,6.552,17.95
13215,7.052,17.7
13216,7.552,17.95
13217,8.052,17.7
13218,8.552,17.95
13219,9.052,17.7
13220,9.552,17.95
13221,10.052,17.7
13222,10.552,17.95
13223,11.052,17.7
13224,11.552,17.95
13225,12.052,17.7
13226,12.552,17.95
13227,13.052,17.7
13228,13.552,17.95
13229,14.052,17.7
13230,14.552,17.95
13231,15.052,17.7
13232,15.552,17.95
13233,16.052,17.7
13234,16.552,17.95
13235,17.052,17.7
13236,17.552,17.95
13237,18.052,17.7
13238,18.552,17.95
13239,19.052,17.7
13240,19.552,17.95
13241,20.052,17.7
13242,20.552,17.95
13243,21.052,17.7
13244,21.552,17.95
13245,22.052,17.7
13246,22.552,17.95
13247,23.052,17.7
13248,23.552,17.95
13249,24.052,17.7
13250,24.552,17.95
13251,25.052,17.7
13252,25.552,17.95
13253,26.052,17.7
13254,26.552,17.95
13255,27.052,17.7
13256,27.552,17.95
13257,28.052,17.7
13258,28.552,17.95
13259,29.052,17.7
13260,29.552,17.95
13261,30.052,17.7
13262,30.552,17.95
13263,31.052,17.7
13264,31.552,17.95
13265,32.052,17.7
13266,32.552,17.95
13267,33.052,17.7
13268,33.552,17.95
13269,34.052,17.7
13270,34.552,17.95
13271,35.052,17.7
13298,-34.448,18.45
13299,-33.948,18.2
13300,-33.448,18.45
13301,-32.948,18.2
13302,-32.448,18.45
13303,-31.948,18.2
13304,-31.448,18.45
13305,-30.948,18.2
13306,-30.448,18.45
13307,-29.948,18.2
13308,-29.448,18.45
13309,-28.948,18.2
13310,-28.448,18.45
13311,-27.948,18.2
13312,-27.448,18.45
13313,-26.948,18.2
13314,-26.448,18.45
13315,-25.948,18.2
13316,-25.448,18.45
13317,-24.948,18.2
13318,-24.448,18.45
13319,-23.948,18.2
13320,-23.448,18.45
13321,-22.948,18.2
13322,-22.448,18.45
13323,-21.948,18.2
13324,-21.448,18.45
13325,-20.948,18.2
13326,-20.448,18.45
13327,-19.948,18.2
13328,-19.448,18.45
13329,-18.948,18.2
13330,-18.448,18.45
13331,-17.948,18.2
13332,-17.448,18.45
13333,-16.948,18.2
13334,-16.448,18.45
13335,-15.948,18.2
13336,-15.448,18.45
13337,-14.948,18.2
13338,-14.448,18.45
13339,-13.948,18.2
13340,-13.448,18.45
13341,-12.948,18.2
13342,-12.448,18.45
13343,-11.948,18.2
13344,-11.448,18.45
13345,-10.948,18.2
13346,-10.448,18.45
13347,-9.948,18.2
13348,-9.448,18.45
13349,-8.948,18.2
13350,-8.448,18.45
13351,-7.948,18.2
13352,-7.448,18.45
13353,-6.948,18.2
13354,-6.448,18.45
13355,-5.948,18.2
13356,-5.448,18.45
13357,-4.948,18.2
13358,-4.448,18.45
13359,-3.948,18.2
13360,-3.448,18.45
13361,-2.948,18.2
13362,-2.448,18.45
13363,-1.948,18.2
13364,-1.448,18.45
13365,-0.948,18.2
13366,-0.448,18.45
13367,0.0519999999999996,18.2
13368,0.552,18.45
13369,1.052,18.2
13370,1.552,18.45
13371,2.052,18.2
13372,2.552,18.45
13373,3.052,18.2
13374,3.552,18.45
13375,4.052,18.2
13376,4.552,18.45
13377,5.052,18.2
13378,5.552,18.45
13379,6.052,18.2
13380,6.552,18.45
13381,7.052,18.2
13382,7.552,18.45
13383,8.052,18.2
13384,8.552,18.45
13385,9.052,18.2
13386,9.552,18.45
13387,10.052,18.2
13388,10.552,18.45
13389,11.052,18.2
13390,11.552,18.45
13391,12.052,18.2
13392,12.552,18.45
13393,13.052,18.2
13394,13.552,18.45
13395,14.052,18.2
13396,14.552,18.45
13397,15.052,18.2
13398,15.552,18.45
13399,16.052,18.2
13400,16.552,18.45
13401,17.052,18.2
13402,17.552,18.45
13403,18.052,18.2
13404,18.552,18.45
13405,19.052,18.2
13406,19.552,18.45
13407,20.052,18.2
13408,20.552,18.45
13409,21.052,18.2
13410,21.552,18.45
13411,22.052,18.2
13412,22.552,18.45
13413,23.052,18.2
13414,23.552,18.45
13415,24.052,18.2
13416,24.552,18.45
13417,25.052,18.2
13418,25.552,18.45
13419,26.052,18.2
13420,26.552,18.45
13421,27.052,18.2
13422,27.552,18.45
13423,28.052,18.2
13424,28.552,18.45
13425,29.052,18.2
13426,29.552,18.45
13427,30.052,18.2
13428,30.552,18.45
13429,31.052,18.2
13430,31.552,18.45
13431,32.052,18.2
13432,32.552,18.45
13433,33.052,18.2
13434,33.552,18.45
13435,34.052,18.2
13436,34.552,18.45
13437,35.052,18.2
13463,-34.948,18.7
13464,-34.448,18.95
13465,-33.948,18.7
13466,-33.448,18.95
13467,-32.948,18.7
13468,-32.448,18.95
13469,-31.948,18.7
13470,-31.448,18.95
13471,-30.948,18.7
13472,-30.448,18.95
13473,-29.948,18.7
13474,-29.448,18.95
13475,-28.948,18.7
13476,-28.448,18.95
13477,-27.948,18.7
13478,-27.448,18.95
13479,-26.948,18.7
13480,-26.448,18.95
13481,-25.948,18.7
13482,-25.448,18.95
13483,-24.948,18.7
13484,-24.448,18.95
13485,-23.948,18.7
13486,-23.448,18.95
13487,-22.948,18.7
13488,-22.448,18.95
13489,-21.948,18.7
13490,-21.448,18.95
13491,-20.948,18.7
13492,-20.448,18.95
13493,-19.948,18.7
13494,-19.448,18.95
13495,-18.948,18.7
13496,-18.448,18.95
13497,-17.948,18.7
13498,-17.448,18.95
13499,-16.948,18.7
13500,-16.448,18.95
13501,-15.948,18.7
13502,-15.448,18.95
13503,-14.948,18.7
13504,-14.448,18.95
13505,-13.948,18.7
13506,-13.448,18.95
13507,-12.948,18.7
13508,-12.448,18.95
13509,-11.948,18.7
13510,-11.448,18.95
13511,-10.948,18.7
13512,-10.448,18.95
13513,-9.948,18.7
13514,-9.448,18.95
13515,-8.948,18.7
13516,-8.448,18.95
13517,-7.948,18.7
13518,-7.448,18.95
13519,-6.948,18.7
13520,-6.448,18.95
13521,-5.948,18.7
13522,-5.448,18.95
13523,-4.948,18.7
13524,-4.448,18.95
13525,-3.948,18.7
13526,-3.448,18.95
13527,-2.948,18.7
13528,-2.448,18.95
13529,-1.948,18.7
13530,-1.448,18.95
13531,-0.948,18.7
13532,-0.448,18.95
13533,0.0519999999999996,18.7
13534,0.552,18.95
13535,1.052,18.7
13536,1.552,18.95
13537,2.052,18.7
13538,2.552,18.95
13539,3.052,18.7
13540,3.552,18.95
13541,4.052,18.7
13542,4.552,18.95
13543,5.052,18.7
13544,5.552,18.95
13545,6.052,18.7
13546,6.552,18.95
13547,7.052,18.7
13548,7.552,18.95
13549,8.052,18.7
13550,8.552,18.95
13551,9.052,18.7
13552,9.552,18.95
13553,10.052,18.7
13554,10.552,18.95
13555,11.052,18.7
13556,11.552,18.95
13557,12.052,18.7
13558,12.552,18.95
13559,13.052,18.7
13560,13.552,18.95
13561,14.052,18.7
13562,14.552,18.95
13563,15.052,18.7
13564,15.552,18.95
13565,16.052,18.7
13566,16.552,18.95
13567,17.052,18.7
13568,17.552,18.95
13569,18.052,18.7
13570,18.552,18.95
13571,19.052,18.7
13572,19.552,18.95
13573,20.052,18.7
13574,20.552,18.95
13575,21.052,18.7
13576,21.552,18.95
13577,22.052,18.7
13578,22.552,18.95
13579,23.052,18.7
13580,23.552,18.95
13581,24.052,18.7
13582,24.552,18.95
13583,25.052,18.7
13584,25.552,18.95
13585,26.052,18.7
13586,26.552,18.95
13587,27.052,18.7
13588,27.552,18.95
13589,28.052,18.7
13590,28.552,18.95
13591,29.052,18.7
13592,29.552,18.95
13593,30.052,18.7
13594,30.552,18.95
13595,31.052,18.7
13596,31.552,18.95
13597,32.052,18.7
13598,32.552,18.95
13599,33.052,18.7
13600,33.552,18.95
13601,34.052,18.7
13602,34.552,18.95
13603,35.052,18.7
13628,-35.448,19.45
13629,-34.948,19.2
13630,-34.448,19.45
13631,-33.948,19.2
13632,-33.448,19.45
13633,-32.948,19.2
13634,-32.448,19.45
13635,-31.948,19.2
13636,-31.448,19.45
13637,-30.948,19.2
13638,-30.448,19.45
13639,-29.948,19.2
13640,-29.448,19.45
13641,-28.948,19.2
13642,-28.448,19.45
13643,-27.948,19.2
13644,-27.448,19.45
13645,-26.948,19.2
13646,-26.448,19.45
13647,-25.948,19.2
13648,-25.448,19.45
13649,-24.948,19.2
13650,-24.448,19.45
13651,-23.948,19.2
13652,-23.448,19.45
13653,-22.948,19.2
13654,-22.448,19.45
13655,-21.948,19.2
13656,-21.448,19.45
13657,-20.948,19.2
13658,-20.448,19.45
13659,-19.948,19.2
13660,-19.448,19.45
13661,-18.948,19.2
13662,-18.448,19.45
13663,-17.948,19.2
13664,-17.448,19.45
13665,-16.948,19.2
13666,-16.448,19.45
13667,-15.948,19.2
13668,-15.448,19.45
13669,-14.948,19.2
13670,-14.448,19.45
13671,-13.948,19.2
13672,-13.448,19.45
13673,-12.948,19.2
13674,-12.448,19.45
13675,-11.948,19.2
13676,-11.448,19.45
13677,-10.948,19.2
13678,-10.448,19.45
13679,-9.948,19.2
13680,-9.448,19.45
13681,-8.948,19.2
13682,-8.448,19.45
13683,-7.948,19.2
13684,-7.448,19.45
13685,-6.948,19.2
13686,-6.448,19.45
13687,-5.948,19.2
13688,-5.448,19.45
13689,-4.948,19.2
13690,-4.448,19.45
13691,-3.948,19.2
13692,-3.448,19.45
13693,-2.948,19.2
13694,-2.448,19.45
13695,-1.948,19.2
13696,-1.448,19.45
13697,-0.948,19.2
13698,-0.448,19.45
13699,0.0519999999999996,19.2
13700,0.552,19.45
13701,1.052,19.2
13702,1.552,19.45
13703,2.052,19.2
13704,2.552,19.45
13705,3.052,19.2
13706,3.552,19.45
13707,4.052,19.2
13708,4.552,19.45
13709,5.052,19.2
13710,5.552,19.45
13711,6.052,19.2
13712,6.552,19.45
13713,7.052,19.2
13714,7.552,19.45
13715,8.052,19.2
13716,8.552,19.45
13717,9.052,19.2
13718,9.552,19.45
13719,10.052,19.2
13720,10.552,19.45
13721,11.052,19.2
13722,11.552,19.45
13723,12.052,19.2
13724,12.552,19.45
13725,13.052,19.2
13726,13.552,19.45
13727,14.052,19.2
13728,14.552,19.45
13729,15.052,19.2
13730,15.552,19.45
13731,16.052,19.2
13732,16.552,19.45
13733,17.052,19.2
13734,17.552,19.45
13735,18.052,19.2
13736,18.552,19.45
13737,19.052,19.2
13738,19.552,19.45
13739,20.052,19.2
13740,20.552,19.45
13741,21.052,19.2
13742,21.552,19.45
13743,22.052,19.2
13744,22.552,19.45
13745,23.052,19.2
13746,23.552,19.45
13747,24.052,19.2
13748,24.552,19.45
13749,25.052,19.2
13750,25.552,19.45
13751,26.052,19.2
13752,26.552,19.45
13753,27.052,19.2
13754,27.552,19.45
13755,28.052,19.2
13756,28.552,19.45
13757,29.052,19.2
13758,29.552,19.45
13759,30.052,19.2
13760,30.552,19.45
13761,31.052,19.2
13762,31.552,19.45
13763,32.052,19.2
13764,32.552,19.45
13765,33.052,19.2
13766,33.552,19.45
13767,34.052,19.2
13768,34.552,19.45
13769,35.052,19.2
13794,-35.448,19.95
13795,-34.948,19.7
13796,-34.448,19.95
13797,-33.948,19.7
13798,-33.448,19.95
13799,-32.948,19.7
13800,-32.448,19.95
13801,-31.948,19.7
13802,-31.448,19.95
13803,-30.948,19.7
13804,-30.448,19.95
13805,-29.948,19.7
13806,-29.448,19.95
13807,-28.948,19.7
13808,-28.448,19.95
13809,-27.948,19.7
13810,-27.448,19.95
13811,-26.948,19.7
13812,-26.448,19.95
13813,-25.948,19.7
13814,-25.448,19.95
13815,-24.948,19.7
13816,-24.448,19.95
13817,-23.948,19.7
13818,-23.448,19.95
13819,-22.948,19.7
13820,-22.448,19.95
13821,-21.948,19.7
13822,-21.448,19.95
13823,-20.948,19.7
13824,-20.448,19.95
13825,-19.948,19.7
13826,-19.448,19.95
13827,-18.948,19.7
13828,-18.448,19.95
13829,-17.948,19.7
13830,-17.448,19.95
13831,-16.948,19.7
13832,-16.448,19.95
13833,-15.948,19.7
13834,-15.448,19.95
13835,-14.948,19.7
13836,-14.448,19.95
13837,-13.948,19.7
13838,-13.448,19.95
13839,-12.948,19.7
13840,-12.448,19.95
13841,-11.948,19.7
13842,-11.448,19.95
13843,-10.948,19.7
13844,-10.448,19.95
13845,-9.948,19.7
13846,-9.448,19.95
13847,-8.948,19.7
13848,-8.448,19.95
13849,-7.948,19.7
13850,-7.448,19.95
13851,-6.948,19.7
13852,-6.448,19.95
13853,-5.948,19.7
13854,-5.448,19.95
13855,-4.948,19.7
13856,-4.448,19.95
13857,-3.948,19.7
13858,-3.448,19.95
13859,-2.948,19.7
13860,-2.448,19.95
13861,-1.948,19.7
13862,-1.448,19.95
13863,-0.948,19.7
13864,-0.448,19.95
13865,0.0519999999999996,19.7
13866,0.552,19.95
13867,1.052,19.7
13868,1.552,19.95
13869,2.052,19.7
13870,2.552,19.95
13871,3.052,19.7
13872,3.552,19.95
13873,4.052,19.7
13874,4.552,19.95
13875,5.052,19.7
13876,5.552,19.95
13877,6.052,19.7
13878,6.552,19.95
13879,7.052,19.7
13880,7.552,19.95
13881,8.052,19.7
13882,8.552,19.95
13883,9.052,19.7
13884,9.552,19.95
13885,10.052,19.7
13886,10.552,19.95
13887,11.052,19.7
13888,11.552,19.95
13889,12.052,19.7
13890,12.552,19.95
13891,13.052,19.7
13892,13.552,19.95
13893,14.052,19.7
13894,14.552,19.95
13895,15.052,19.7
13896,15.552,19.95
13897,16.052,19.7
13898,16.552,19.95
13899,17.052,19.7
13900,17.552,19.95
13901,18.052,19.7
13902,18.552,19.95
13903,19.052,19.7
13904,19.552,19.95
13905,20.052,19.7
13906,20.552,19.95
13907,21.052,19.7
13908,21.552,19.95
13909,22.052,19.7
13910,22.552,19.95
13911,23.052,19.7
13912,23.552,19.95
13913,24.052,19.7
13914,24.552,19.95
13915,25.052,19.7
13916,25.552,19.95
13917,26.052,19.7
13918,26.552,19.95
13919,27.052,19.7
13920,27.552,19.95
13921,28.052,19.7
13922,28.552,19.95
13923,29.052,19.7
13924,29.552,19.95
13925,30.052,19.7
13926,30.552,19.95
13927,31.052,19.7
13928,31.552,19.95
13929,32.052,19.7
13930,32.552,19.95
13931,33.052,19.7
13932,33.552,19.95
13933,34.052,19.7
13934,34.552,19.95
13935,35.052,19.7
13959,-35.948,20.2
13960,-35.448,20.45
13961,-34.948,20.2
13962,-34.448,20.45
13963,-33.948,20.2
13964,-33.448,20.45
13965,-32.948,20.2
13966,-32.448,20.45
13967,-31.948,20.2
13968,-31.448,20.45
13969,-30.948,20.2
13970,-30.448,20.45
13971,-29.948,20.2
13972,-29.448,20.45
13973,-28.948,20.2
13974,-28.448,20.45
13975,-27.948,20.2
13976,-27.448,20.45
13977,-26.948,20.2
13978,-26.448,20.45
13979,-25.948,20.2
13980,-25.448,20.45
13981,-24.948,20.2
13982,-24.448,20.45
13983,-23.948,20.2
13984,-23.448,20.45
13985,-22.948,20.2
13986,-22.448,20.45
13987,-21.948,20.2
13988,-21.448,20.45
13989,-20.948,20.2
13990,-20.448,20.45
13991,-19.948,20.2
13992,-19.448,20.45
13993,-18.948,20.2
13994,-18.448,20.45
13995,-17.948,20.2
13996,-17.448,20.45
13997,-16.948,20.2
13998,-16.448,20.45
13999,-15.948,20.2
14000,-15.448,20.45
14001,-14.948,20.2
14002,-14.448,20.45
14003,-13.948,20.2
14004,-13.448,20.45
14005,-12.948,20.2
14006,-12.448,20.45
14007,-11.948,20.2
14008,-11.448,20.45
14009,-10.948,20.2
14010,-10.448,20.45
14011,-9.948,20.2
14012,-9.448,20.45
14013,-8.948,20.2
14014,-8.448,20.45
14015,-7.948,20.2
14016,-7.448,20.45
14017,-6.948,20.2
14018,-6.448,20.45
14019,-5.948,20.2
14020,-5.448,20.45
14021,-4.948,20.2
14022,-4.448,20.45
14023,-3.948,20.2
14024,-3.448,20.45
14025,-2.948,20.2
14026,-2.448,20.45
14027,-1.948,20.2
14028,-1.448,20.45
14029,-0.948,20.2
14030,-0.448,20.45
14031,0.0519999999999996,20.2
14032,0.552,20.45
14033,1.052,20.2
14034,1.552,20.45
14035,2.052,20.2
14036,2.552,20.45
14037,3.052,20.2
14038,3.552,20.45
14039,4.052,20.2
14040,4.552,20.45
14041,5.052,20.2
14042,5.552,20.45
14043,6.052,20.2
14044,6.552,20.45
14045,7.052,20.2
14046,7.552,20.45
14047,8.052,20.2
14048,8.552,20.45
14049,9.052,20.2
14050,9.552,20.45
14051,10.052,20.2
14052,10.552,20.45
14053,11.052,20.2
14054,11.552,20.45
14055,12.052,20.2
14056,12.552,20.45
14057,13.052,20.2
14058,13.552,20.45
14059,14.052,20.2
14060,14.552,20.45
14061,15.052,20.2
14062,15.552,20.45
14063,16.052,20.2
14064,16.552,20.45
